,suburb,rooms,type,price,bathroom,car,month,year,total_2020_incidents
6509,Hawthorn,5,h,5510000.0,2.0,5.0,06,2017,1101
6510,Hawthorn,4,h,3335000.0,2.0,2.0,06,2017,1101
6511,Hawthorn,1,u,560000.0,1.0,1.0,06,2017,1101
6512,Hawthorn,3,u,970000.0,2.0,2.0,06,2017,1101
6513,Hawthorn,2,h,1790000.0,2.0,2.0,06,2017,1101
6514,Hawthorn,2,u,805000.0,1.0,1.0,06,2017,1101
6515,Hawthorn,2,u,762000.0,1.0,1.0,06,2017,1101
6516,Hawthorn,4,h,2053000.0,3.0,2.0,06,2017,1101
6517,Hawthorn,4,h,7650000.0,2.0,4.0,06,2017,1101
6518,Hawthorn,1,u,375000.0,1.0,1.0,06,2017,1101
6519,Hawthorn,2,u,525000.0,1.0,1.0,06,2017,1101
6520,Hawthorn,2,u,1080000.0,2.0,2.0,06,2017,1101
6521,Hawthorn,3,t,1236000.0,2.0,2.0,06,2017,1101
6522,Hawthorn,3,h,1750000.0,2.0,0.0,06,2017,1101
6523,Hawthorn,4,h,2010000.0,3.0,3.0,06,2017,1101
6524,Hawthorn,3,h,2370000.0,2.0,1.0,06,2017,1101
6525,Hawthorn,2,h,1480000.0,0.0,0.0,06,2017,1101
6526,Hawthorn,2,h,1682000.0,1.0,1.0,06,2017,1101
6527,Hawthorn,2,u,525000.0,1.0,1.0,05,2017,1101
6528,Hawthorn,4,h,2800000.0,2.0,2.0,05,2017,1101
6529,Hawthorn,3,h,1870000.0,1.0,1.0,05,2017,1101
6530,Hawthorn,3,h,2402500.0,2.0,2.0,05,2017,1101
6531,Hawthorn,3,h,1955000.0,1.0,2.0,05,2017,1101
6532,Hawthorn,3,h,1702000.0,1.0,2.0,05,2017,1101
6533,Hawthorn,2,u,500000.0,2.0,1.0,05,2017,1101
6534,Hawthorn,4,h,3399000.0,2.0,2.0,05,2017,1101
6535,Hawthorn,4,h,3900000.0,2.0,1.0,05,2017,1101
6536,Hawthorn,2,u,697000.0,1.0,1.0,05,2017,1101
6537,Hawthorn,1,u,455000.0,1.0,1.0,07,2017,1101
6538,Hawthorn,2,u,630000.0,2.0,2.0,08,2017,1101
6539,Hawthorn,1,u,420000.0,1.0,1.0,08,2017,1101
6540,Hawthorn,2,h,1857000.0,1.0,1.0,08,2017,1101
6541,Hawthorn,1,u,370000.0,1.0,1.0,08,2017,1101
6542,Hawthorn,3,h,1500000.0,3.0,2.0,08,2017,1101
6543,Hawthorn,3,h,1425000.0,1.0,1.0,08,2017,1101
6544,Hawthorn,3,h,1910000.0,2.0,2.0,08,2017,1101
6545,Hawthorn,3,h,1485000.0,2.0,2.0,08,2017,1101
6546,Hawthorn,3,t,1200000.0,2.0,2.0,07,2017,1101
6547,Hawthorn,2,u,670000.0,1.0,0.0,07,2017,1101
6548,Hawthorn,2,u,600000.0,1.0,1.0,07,2017,1101
6549,Hawthorn,1,u,415000.0,1.0,1.0,07,2017,1101
6550,Hawthorn,3,u,1150000.0,2.0,1.0,07,2017,1101
6551,Hawthorn,3,h,1100000.0,2.0,1.0,07,2017,1101
6552,Hawthorn,2,u,500000.0,1.0,1.0,07,2017,1101
6553,Hawthorn,2,u,580000.0,1.0,1.0,07,2017,1101
6554,Hawthorn,2,u,840000.0,1.0,1.0,07,2017,1101
6555,Hawthorn,3,h,1460000.0,1.0,1.0,07,2017,1101
6556,Hawthorn,3,t,1250000.0,2.0,2.0,09,2017,1101
6557,Hawthorn,1,u,315000.0,1.0,1.0,09,2017,1101
6558,Hawthorn,3,h,1900000.0,2.0,3.0,09,2017,1101
6559,Hawthorn,2,h,1000000.0,1.0,2.0,09,2017,1101
6560,Hawthorn,2,u,463000.0,1.0,1.0,09,2017,1101
6561,Hawthorn,3,h,1670000.0,3.0,2.0,09,2017,1101
6562,Hawthorn,2,u,630000.0,2.0,1.0,09,2017,1101
6563,Hawthorn,4,h,2325000.0,3.0,2.0,09,2017,1101
6564,Hawthorn,4,h,2200000.0,3.0,2.0,09,2017,1101
6565,Hawthorn,3,h,1450000.0,1.0,0.0,09,2017,1101
6566,Hawthorn,2,u,660000.0,1.0,1.0,08,2017,1101
6567,Hawthorn,4,h,2300000.0,3.0,1.0,08,2017,1101
6568,Hawthorn,2,u,609000.0,1.0,1.0,09,2017,1101
6569,Hawthorn,2,u,732500.0,1.0,1.0,09,2017,1101
6570,Hawthorn,2,u,445000.0,1.0,1.0,09,2017,1101
6571,Hawthorn,2,u,581000.0,1.0,1.0,08,2017,1101
6572,Hawthorn,6,h,2825000.0,5.0,2.0,08,2017,1101
6573,Hawthorn,2,h,1350000.0,1.0,0.0,08,2017,1101
6574,Hawthorn,2,u,838000.0,1.0,1.0,08,2017,1101
6575,Hawthorn,3,u,1335000.0,2.0,3.0,08,2017,1101
6576,Hawthorn,4,h,3220000.0,2.0,4.0,10,2017,1101
6577,Hawthorn,1,u,510000.0,1.0,1.0,10,2017,1101
6578,Hawthorn,4,h,2800000.0,3.0,1.0,10,2017,1101
6579,Hawthorn,2,h,1225000.0,1.0,0.0,10,2017,1101
6580,Hawthorn,4,h,2725000.0,2.0,2.0,10,2017,1101
6581,Hawthorn,1,u,502000.0,2.0,2.0,10,2017,1101
6582,Hawthorn,4,h,2750000.0,2.0,1.0,10,2017,1101
6583,Hawthorn,3,h,1550000.0,2.0,2.0,10,2017,1101
6584,Hawthorn,5,h,3800000.0,3.0,3.0,10,2017,1101
6585,Hawthorn,3,h,2650000.0,2.0,2.0,11,2017,1101
6586,Hawthorn,4,h,2615000.0,2.0,2.0,11,2017,1101
6587,Hawthorn,4,h,2055000.0,2.0,2.0,01,2018,1101
6588,Hawthorn,3,h,1290000.0,1.0,1.0,12,2017,1101
6589,Hawthorn,3,h,1660000.0,2.0,1.0,12,2017,1101
6590,Hawthorn,3,h,1500000.0,1.0,0.0,03,2018,1101
6591,Hawthorn,5,h,5700000.0,2.0,5.0,03,2018,1101
6592,Hawthorn,4,h,2350000.0,2.0,3.0,03,2018,1101
6593,Hawthorn,2,h,1600000.0,1.0,1.0,02,2018,1101
6594,Hawthorn,2,h,1401000.0,1.0,0.0,02,2018,1101
6595,Hawthorn,3,h,1702000.0,1.0,1.0,03,2018,1101
6596,Hawthorn,2,h,1500000.0,1.0,2.0,03,2018,1101
6597,Hawthorn,4,h,3500000.0,2.0,2.0,03,2018,1101
6598,Hawthorn,5,h,3120000.0,2.0,3.0,03,2018,1101
6599,Hawthorn,2,h,1265000.0,1.0,2.0,03,2018,1101
6600,Hawthorn,3,h,1362500.0,1.0,1.0,02,2018,1101
6601,Hawthorn,5,h,4630000.0,3.0,2.0,02,2018,1101
6602,Hawthorn,3,h,1660000.0,1.0,1.0,02,2018,1101
6603,Heidelberg Heights,2,h,815000.0,1.0,2.0,09,2016,576
6604,Heidelberg Heights,3,h,720000.0,1.0,0.0,03,2017,576
6605,Heidelberg Heights,4,h,1370000.0,2.0,4.0,03,2017,576
6606,Heidelberg Heights,2,h,757000.0,2.0,2.0,03,2017,576
6607,Heidelberg Heights,3,h,740600.0,2.0,2.0,06,2016,576
6608,Heidelberg Heights,3,h,580000.0,1.0,1.0,06,2016,576
6609,Heidelberg Heights,2,t,565000.0,2.0,1.0,08,2016,576
6610,Heidelberg Heights,5,h,1587500.0,5.0,2.0,08,2016,576
6611,Heidelberg Heights,4,h,758500.0,2.0,3.0,09,2016,576
6612,Heidelberg Heights,3,h,994000.0,2.0,2.0,12,2016,576
6613,Heidelberg Heights,3,h,725000.0,2.0,1.0,12,2016,576
6614,Heidelberg Heights,2,h,725000.0,1.0,3.0,12,2016,576
6615,Heidelberg Heights,3,h,743000.0,1.0,0.0,12,2016,576
6616,Heidelberg Heights,3,h,785000.0,1.0,0.0,12,2016,576
6617,Heidelberg Heights,3,t,620000.0,2.0,2.0,12,2016,576
6618,Heidelberg Heights,2,h,700000.0,2.0,1.0,12,2016,576
6619,Heidelberg Heights,3,t,706750.0,2.0,2.0,02,2017,576
6620,Heidelberg Heights,2,h,584000.0,1.0,1.0,06,2016,576
6621,Heidelberg Heights,3,h,909000.0,2.0,2.0,11,2016,576
6622,Heidelberg Heights,4,h,1086000.0,2.0,2.0,11,2016,576
6623,Heidelberg Heights,2,h,680000.0,1.0,1.0,11,2016,576
6624,Heidelberg Heights,2,u,440000.0,1.0,2.0,11,2016,576
6625,Heidelberg Heights,2,h,650000.0,1.0,3.0,04,2016,576
6626,Heidelberg Heights,5,h,890000.0,2.0,2.0,04,2016,576
6627,Heidelberg Heights,3,h,650000.0,1.0,2.0,04,2016,576
6628,Heidelberg Heights,3,h,659500.0,1.0,1.0,09,2016,576
6629,Heidelberg Heights,3,h,725000.0,1.0,2.0,11,2016,576
6630,Heidelberg Heights,2,u,605000.0,1.0,1.0,11,2016,576
6631,Heidelberg Heights,8,h,770000.0,4.0,4.0,11,2016,576
6632,Heidelberg Heights,3,h,950000.0,1.0,2.0,11,2016,576
6633,Heidelberg Heights,4,h,856000.0,1.0,2.0,08,2016,576
6634,Heidelberg Heights,3,h,600000.0,2.0,2.0,08,2016,576
6635,Heidelberg Heights,2,u,450000.0,1.0,1.0,04,2016,576
6636,Heidelberg Heights,2,h,1060000.0,1.0,0.0,02,2017,576
6637,Heidelberg Heights,3,h,850000.0,1.0,1.0,02,2017,576
6638,Heidelberg Heights,2,h,510000.0,1.0,2.0,02,2017,576
6639,Heidelberg Heights,3,h,1100000.0,1.0,0.0,02,2017,576
6640,Heidelberg Heights,3,h,915000.0,1.0,1.0,02,2017,576
6641,Heidelberg Heights,2,u,400000.0,1.0,1.0,07,2016,576
6642,Heidelberg Heights,2,h,526000.0,1.0,1.0,06,2016,576
6643,Heidelberg Heights,2,h,570000.0,1.0,3.0,11,2016,576
6644,Heidelberg Heights,3,h,550000.0,1.0,1.0,11,2016,576
6645,Heidelberg Heights,2,h,510000.0,1.0,1.0,11,2016,576
6646,Heidelberg Heights,2,h,590000.0,1.0,2.0,05,2016,576
6647,Heidelberg Heights,2,h,920000.0,1.0,3.0,05,2016,576
6648,Heidelberg Heights,2,h,460000.0,1.0,2.0,05,2016,576
6649,Heidelberg Heights,3,h,662500.0,1.0,4.0,05,2016,576
6650,Heidelberg Heights,4,h,1000500.0,2.0,1.0,07,2016,576
6651,Heidelberg Heights,3,h,631000.0,1.0,1.0,07,2016,576
6652,Heidelberg Heights,2,h,910000.0,1.0,2.0,05,2017,576
6653,Heidelberg Heights,2,h,665000.0,1.0,1.0,05,2017,576
6654,Heidelberg Heights,3,t,575000.0,1.0,2.0,04,2017,576
6655,Heidelberg Heights,4,h,706000.0,1.0,2.0,04,2017,576
6656,Heidelberg Heights,2,h,780000.0,1.0,1.0,05,2017,576
6657,Heidelberg Heights,3,t,601000.0,2.0,2.0,05,2017,576
6658,Heidelberg Heights,3,h,805000.0,1.0,0.0,05,2017,576
6659,Heidelberg Heights,2,h,690000.0,1.0,0.0,05,2017,576
6660,Heidelberg Heights,2,h,682000.0,1.0,0.0,04,2017,576
6661,Heidelberg Heights,3,h,657000.0,1.0,1.0,04,2017,576
6662,Heidelberg Heights,3,u,630000.0,2.0,1.0,04,2017,576
6663,Heidelberg Heights,3,h,790000.0,2.0,1.0,07,2017,576
6664,Heidelberg Heights,2,h,780000.0,1.0,1.0,07,2017,576
6665,Heidelberg Heights,3,h,885000.0,1.0,1.0,06,2017,576
6666,Heidelberg Heights,3,h,590000.0,1.0,2.0,06,2017,576
6667,Heidelberg Heights,3,t,715000.0,2.0,2.0,05,2017,576
6668,Heidelberg Heights,3,h,800000.0,1.0,0.0,05,2017,576
6669,Heidelberg Heights,2,t,680000.0,1.0,1.0,05,2017,576
6670,Heidelberg Heights,3,h,1010000.0,1.0,2.0,05,2017,576
6671,Heidelberg Heights,3,u,630000.0,1.0,1.0,05,2017,576
6672,Heidelberg Heights,2,h,650000.0,1.0,0.0,08,2017,576
6673,Heidelberg Heights,3,h,680000.0,1.0,0.0,08,2017,576
6674,Heidelberg Heights,4,h,1645000.0,2.0,4.0,08,2017,576
6675,Heidelberg Heights,3,u,720000.0,1.0,1.0,08,2017,576
6676,Heidelberg Heights,3,h,697500.0,1.0,1.0,08,2017,576
6677,Heidelberg Heights,3,h,810000.0,1.0,3.0,08,2017,576
6678,Heidelberg Heights,2,t,650000.0,1.0,1.0,07,2017,576
6679,Heidelberg Heights,3,t,685000.0,1.0,1.0,09,2017,576
6680,Heidelberg Heights,3,h,921000.0,2.0,2.0,09,2017,576
6681,Heidelberg Heights,3,h,811000.0,1.0,1.0,09,2017,576
6682,Heidelberg Heights,3,h,1071000.0,1.0,2.0,09,2017,576
6683,Heidelberg Heights,3,u,870000.0,2.0,2.0,09,2017,576
6684,Heidelberg Heights,3,h,915000.0,2.0,2.0,09,2017,576
6685,Heidelberg Heights,2,h,849000.0,1.0,2.0,08,2017,576
6686,Heidelberg Heights,2,h,760000.0,1.0,1.0,10,2017,576
6687,Heidelberg Heights,3,h,945000.0,2.0,3.0,10,2017,576
6688,Heidelberg Heights,4,h,900000.0,2.0,2.0,10,2017,576
6689,Heidelberg Heights,2,h,602000.0,1.0,1.0,10,2017,576
6690,Heidelberg Heights,4,h,870000.0,2.0,3.0,11,2017,576
6691,Heidelberg Heights,2,h,1190000.0,1.0,2.0,11,2017,576
6692,Heidelberg Heights,3,h,705000.0,1.0,2.0,11,2017,576
6693,Heidelberg Heights,4,h,1032000.0,1.0,2.0,11,2017,576
6694,Heidelberg Heights,2,h,780000.0,1.0,2.0,11,2017,576
6695,Heidelberg Heights,4,h,1190000.0,2.0,1.0,11,2017,576
6696,Heidelberg Heights,2,h,782500.0,1.0,2.0,01,2018,576
6697,Heidelberg Heights,2,h,640000.0,1.0,1.0,01,2018,576
6698,Heidelberg Heights,3,h,865000.0,1.0,2.0,02,2018,576
6699,Heidelberg Heights,4,h,1320000.0,2.0,4.0,03,2018,576
6700,Heidelberg Heights,3,h,800000.0,2.0,1.0,03,2018,576
6701,Heidelberg Heights,3,h,975000.0,1.0,2.0,03,2018,576
6702,Heidelberg Heights,3,h,858000.0,2.0,2.0,02,2018,576
6703,Heidelberg West,5,h,765000.0,2.0,2.0,09,2016,997
6704,Heidelberg West,3,h,691000.0,1.0,2.0,09,2016,997
6705,Heidelberg West,3,h,560000.0,1.0,1.0,12,2016,997
6706,Heidelberg West,2,h,735000.0,1.0,3.0,12,2016,997
6707,Heidelberg West,3,h,830000.0,2.0,0.0,03,2017,997
6708,Heidelberg West,3,h,330000.0,1.0,1.0,06,2016,997
6709,Heidelberg West,1,h,405000.0,1.0,2.0,08,2016,997
6710,Heidelberg West,2,t,370000.0,1.0,1.0,05,2016,997
6711,Heidelberg West,3,h,532000.0,1.0,1.0,11,2016,997
6712,Heidelberg West,3,h,740000.0,2.0,1.0,11,2016,997
6713,Heidelberg West,2,h,686000.0,1.0,2.0,10,2016,997
6714,Heidelberg West,2,h,501500.0,1.0,2.0,10,2016,997
6715,Heidelberg West,3,h,525500.0,1.0,1.0,10,2016,997
6716,Heidelberg West,3,h,525000.0,1.0,2.0,12,2016,997
6717,Heidelberg West,3,h,710000.0,1.0,1.0,12,2016,997
6718,Heidelberg West,3,h,808000.0,1.0,0.0,02,2017,997
6719,Heidelberg West,3,h,652000.0,1.0,0.0,02,2017,997
6720,Heidelberg West,2,h,515500.0,1.0,1.0,11,2016,997
6721,Heidelberg West,3,h,800000.0,1.0,3.0,11,2016,997
6722,Heidelberg West,2,h,450000.0,1.0,2.0,05,2016,997
6723,Heidelberg West,3,h,605000.0,2.0,4.0,05,2016,997
6724,Heidelberg West,2,h,620000.0,1.0,2.0,04,2016,997
6725,Heidelberg West,2,h,497500.0,1.0,2.0,04,2016,997
6726,Heidelberg West,2,u,360000.0,1.0,1.0,04,2016,997
6727,Heidelberg West,2,h,440500.0,1.0,1.0,07,2016,997
6728,Heidelberg West,4,h,758000.0,1.0,1.0,09,2016,997
6729,Heidelberg West,3,h,690500.0,1.0,2.0,09,2016,997
6730,Heidelberg West,2,h,752000.0,1.0,0.0,03,2017,997
6731,Heidelberg West,2,h,777000.0,1.0,0.0,03,2017,997
6732,Heidelberg West,2,h,680000.0,1.0,1.0,03,2017,997
6733,Heidelberg West,3,h,480000.0,1.0,1.0,06,2016,997
6734,Heidelberg West,4,h,715000.0,2.0,2.0,11,2016,997
6735,Heidelberg West,2,h,520000.0,1.0,2.0,05,2016,997
6736,Heidelberg West,3,h,646250.0,1.0,2.0,05,2016,997
6737,Heidelberg West,3,h,1375000.0,1.0,1.0,04,2016,997
6738,Heidelberg West,3,h,722000.0,1.0,2.0,02,2017,997
6739,Heidelberg West,2,h,715000.0,1.0,3.0,02,2017,997
6740,Heidelberg West,1,h,636000.0,1.0,1.0,07,2016,997
6741,Heidelberg West,2,h,590000.0,1.0,2.0,06,2016,997
6742,Heidelberg West,4,h,820000.0,2.0,2.0,11,2016,997
6743,Heidelberg West,2,h,725000.0,1.0,3.0,11,2016,997
6744,Heidelberg West,2,h,705000.0,1.0,1.0,11,2016,997
6745,Heidelberg West,3,h,710000.0,2.0,4.0,11,2016,997
6746,Heidelberg West,2,h,415000.0,1.0,1.0,05,2016,997
6747,Heidelberg West,3,h,392000.0,1.0,2.0,05,2016,997
6748,Heidelberg West,3,h,961000.0,1.0,2.0,05,2016,997
6749,Heidelberg West,3,h,507000.0,1.0,1.0,05,2016,997
6750,Heidelberg West,3,h,465000.0,1.0,1.0,08,2016,997
6751,Heidelberg West,3,h,675000.0,1.0,2.0,08,2016,997
6752,Heidelberg West,3,h,880000.0,1.0,2.0,05,2017,997
6753,Heidelberg West,3,h,687000.0,1.0,2.0,05,2017,997
6754,Heidelberg West,2,h,650000.0,1.0,2.0,04,2017,997
6755,Heidelberg West,3,h,855000.0,1.0,2.0,04,2017,997
6756,Heidelberg West,2,h,613000.0,1.0,0.0,05,2017,997
6757,Heidelberg West,3,h,640000.0,1.0,2.0,05,2017,997
6758,Heidelberg West,1,h,442000.0,1.0,0.0,05,2017,997
6759,Heidelberg West,3,h,810000.0,2.0,0.0,04,2017,997
6760,Heidelberg West,3,h,950000.0,1.0,3.0,04,2017,997
6761,Heidelberg West,4,h,725000.0,1.0,2.0,04,2017,997
6762,Heidelberg West,3,h,726500.0,1.0,0.0,07,2017,997
6763,Heidelberg West,3,h,710000.0,1.0,1.0,07,2017,997
6764,Heidelberg West,2,h,875000.0,1.0,3.0,06,2017,997
6765,Heidelberg West,3,h,605000.0,1.0,2.0,05,2017,997
6766,Heidelberg West,3,h,580000.0,1.0,2.0,05,2017,997
6767,Heidelberg West,2,u,444000.0,1.0,1.0,05,2017,997
6768,Heidelberg West,2,h,532000.0,2.0,1.0,05,2017,997
6769,Heidelberg West,3,h,575500.0,1.0,1.0,07,2017,997
6770,Heidelberg West,3,h,600000.0,1.0,2.0,07,2017,997
6771,Heidelberg West,2,u,445000.0,1.0,1.0,07,2017,997
6772,Heidelberg West,2,u,463000.0,1.0,1.0,08,2017,997
6773,Heidelberg West,2,h,580000.0,1.0,2.0,07,2017,997
6774,Heidelberg West,2,h,820000.0,1.0,1.0,07,2017,997
6775,Heidelberg West,2,h,735000.0,1.0,4.0,07,2017,997
6776,Heidelberg West,4,h,590000.0,2.0,2.0,07,2017,997
6777,Heidelberg West,3,h,846000.0,2.0,2.0,09,2017,997
6778,Heidelberg West,2,u,480000.0,1.0,1.0,09,2017,997
6779,Heidelberg West,5,h,900000.0,2.0,2.0,09,2017,997
6780,Heidelberg West,3,h,845000.0,1.0,2.0,08,2017,997
6781,Heidelberg West,2,h,790000.0,1.0,1.0,09,2017,997
6782,Heidelberg West,3,h,520000.0,1.0,1.0,08,2017,997
6783,Heidelberg West,3,h,1265000.0,1.0,1.0,10,2017,997
6784,Heidelberg West,3,h,823000.0,1.0,2.0,10,2017,997
6785,Heidelberg West,3,h,593000.0,1.0,2.0,10,2017,997
6786,Heidelberg West,2,h,731000.0,1.0,2.0,10,2017,997
6787,Heidelberg West,2,h,761000.0,1.0,0.0,10,2017,997
6788,Heidelberg West,3,h,731000.0,1.0,1.0,10,2017,997
6789,Heidelberg West,4,h,645000.0,2.0,0.0,11,2017,997
6790,Heidelberg West,3,h,752000.0,1.0,0.0,11,2017,997
6791,Heidelberg West,3,h,800000.0,1.0,3.0,11,2017,997
6792,Heidelberg West,2,h,687000.0,1.0,1.0,01,2018,997
6793,Heidelberg West,2,h,745000.0,1.0,1.0,12,2017,997
6794,Heidelberg West,2,h,650000.0,1.0,1.0,02,2018,997
6795,Hughesdale,2,h,1550000.0,1.0,1.0,09,2016,279
6796,Hughesdale,2,u,516000.0,1.0,1.0,09,2016,279
6797,Hughesdale,3,h,1340000.0,1.0,1.0,12,2016,279
6798,Hughesdale,3,u,855000.0,1.0,2.0,03,2017,279
6799,Hughesdale,3,h,1316000.0,1.0,2.0,08,2016,279
6800,Hughesdale,3,t,828000.0,2.0,1.0,05,2016,279
6801,Hughesdale,3,h,1055000.0,1.0,1.0,10,2016,279
6802,Hughesdale,2,u,623000.0,1.0,1.0,09,2016,279
6803,Hughesdale,4,h,2120000.0,2.0,2.0,09,2016,279
6804,Hughesdale,4,h,1745000.0,2.0,1.0,12,2016,279
6805,Hughesdale,4,h,1700000.0,2.0,2.0,11,2016,279
6806,Hughesdale,2,u,420000.0,1.0,1.0,11,2016,279
6807,Hughesdale,2,u,375500.0,1.0,1.0,11,2016,279
6808,Hughesdale,3,h,1350000.0,1.0,2.0,11,2016,279
6809,Hughesdale,4,h,900000.0,1.0,1.0,08,2016,279
6810,Hughesdale,2,h,1262000.0,1.0,1.0,10,2016,279
6811,Hughesdale,4,h,1337000.0,1.0,2.0,10,2016,279
6812,Hughesdale,2,u,455000.0,1.0,2.0,04,2016,279
6813,Hughesdale,2,u,400000.0,1.0,1.0,09,2016,279
6814,Hughesdale,2,u,648000.0,1.0,1.0,06,2016,279
6815,Hughesdale,3,h,1210000.0,1.0,2.0,08,2016,279
6816,Hughesdale,4,h,1167500.0,2.0,1.0,07,2016,279
6817,Hughesdale,3,t,900000.0,2.0,1.0,07,2016,279
6818,Hughesdale,4,h,1322000.0,2.0,4.0,08,2016,279
6819,Hughesdale,2,h,677500.0,1.0,4.0,07,2016,279
6820,Hughesdale,3,t,998000.0,2.0,2.0,04,2017,279
6821,Hughesdale,4,t,1340000.0,4.0,2.0,05,2017,279
6822,Hughesdale,4,h,2190000.0,3.0,4.0,05,2017,279
6823,Hughesdale,2,h,980000.0,1.0,1.0,05,2017,279
6824,Hughesdale,2,h,720000.0,1.0,2.0,04,2017,279
6825,Hughesdale,3,u,1203500.0,2.0,2.0,05,2017,279
6826,Hughesdale,3,h,1250000.0,1.0,2.0,05,2017,279
6827,Hughesdale,5,h,1475000.0,2.0,3.0,07,2017,279
6828,Hughesdale,4,h,1570000.0,2.0,1.0,08,2017,279
6829,Hughesdale,2,u,472000.0,1.0,1.0,07,2017,279
6830,Hughesdale,4,t,917000.0,3.0,2.0,09,2017,279
6831,Hughesdale,2,h,1200000.0,1.0,2.0,08,2017,279
6832,Hughesdale,3,h,1360000.0,1.0,1.0,09,2017,279
6833,Hughesdale,3,h,1250000.0,2.0,2.0,10,2017,279
6834,Hughesdale,3,h,1480000.0,2.0,2.0,10,2017,279
6835,Hughesdale,3,h,1181000.0,1.0,1.0,10,2017,279
6836,Hughesdale,3,h,1407000.0,3.0,4.0,11,2017,279
6837,Hughesdale,4,h,815000.0,2.0,2.0,03,2018,279
6838,Ivanhoe,2,u,480000.0,1.0,1.0,09,2016,639
6839,Ivanhoe,2,u,430000.0,1.0,1.0,12,2016,639
6840,Ivanhoe,1,u,460000.0,1.0,0.0,12,2016,639
6841,Ivanhoe,4,h,1601000.0,3.0,2.0,12,2016,639
6842,Ivanhoe,4,h,2265000.0,2.0,2.0,03,2017,639
6843,Ivanhoe,3,h,1680000.0,2.0,2.0,03,2017,639
6844,Ivanhoe,2,u,440000.0,1.0,0.0,03,2017,639
6845,Ivanhoe,4,h,2350000.0,2.0,2.0,03,2017,639
6846,Ivanhoe,3,t,962000.0,2.0,1.0,03,2017,639
6847,Ivanhoe,3,h,981000.0,3.0,2.0,06,2016,639
6848,Ivanhoe,4,h,2400000.0,2.0,2.0,06,2016,639
6849,Ivanhoe,3,t,890000.0,2.0,2.0,06,2016,639
6850,Ivanhoe,2,u,490000.0,1.0,1.0,05,2016,639
6851,Ivanhoe,2,u,739000.0,1.0,1.0,05,2016,639
6852,Ivanhoe,3,h,1340000.0,1.0,1.0,05,2016,639
6853,Ivanhoe,3,h,785000.0,2.0,0.0,11,2016,639
6854,Ivanhoe,3,h,1155000.0,1.0,2.0,11,2016,639
6855,Ivanhoe,4,h,1300000.0,1.0,1.0,11,2016,639
6856,Ivanhoe,2,h,1020000.0,1.0,1.0,09,2016,639
6857,Ivanhoe,3,h,1796000.0,1.0,1.0,09,2016,639
6858,Ivanhoe,2,h,790000.0,1.0,1.0,09,2016,639
6859,Ivanhoe,3,h,1465000.0,1.0,2.0,09,2016,639
6860,Ivanhoe,3,t,855000.0,2.0,2.0,12,2016,639
6861,Ivanhoe,2,u,705000.0,1.0,1.0,12,2016,639
6862,Ivanhoe,2,u,504000.0,1.0,1.0,12,2016,639
6863,Ivanhoe,1,u,413000.0,1.0,1.0,12,2016,639
6864,Ivanhoe,3,t,1010000.0,2.0,2.0,12,2016,639
6865,Ivanhoe,3,h,1220000.0,1.0,1.0,02,2017,639
6866,Ivanhoe,3,h,1605000.0,2.0,2.0,11,2016,639
6867,Ivanhoe,2,u,587000.0,1.0,1.0,11,2016,639
6868,Ivanhoe,2,u,475000.0,1.0,1.0,11,2016,639
6869,Ivanhoe,3,h,1075000.0,1.0,2.0,05,2016,639
6870,Ivanhoe,2,u,465000.0,1.0,1.0,05,2016,639
6871,Ivanhoe,2,t,610000.0,1.0,1.0,10,2016,639
6872,Ivanhoe,2,u,690000.0,1.0,1.0,10,2016,639
6873,Ivanhoe,3,h,1535000.0,1.0,2.0,10,2016,639
6874,Ivanhoe,4,h,1470000.0,2.0,1.0,10,2016,639
6875,Ivanhoe,3,h,1486000.0,1.0,2.0,10,2016,639
6876,Ivanhoe,1,u,420000.0,1.0,1.0,04,2016,639
6877,Ivanhoe,3,t,750000.0,1.0,1.0,04,2016,639
6878,Ivanhoe,2,u,460000.0,0.0,0.0,04,2016,639
6879,Ivanhoe,4,h,1615000.0,2.0,3.0,07,2016,639
6880,Ivanhoe,5,h,1730000.0,2.0,2.0,09,2016,639
6881,Ivanhoe,2,t,779000.0,1.0,2.0,09,2016,639
6882,Ivanhoe,3,h,1850000.0,2.0,2.0,03,2017,639
6883,Ivanhoe,2,h,1910000.0,1.0,2.0,03,2017,639
6884,Ivanhoe,5,h,2600000.0,3.0,1.0,06,2016,639
6885,Ivanhoe,2,u,500000.0,1.0,1.0,11,2016,639
6886,Ivanhoe,3,h,950000.0,3.0,2.0,11,2016,639
6887,Ivanhoe,2,u,450000.0,1.0,1.0,11,2016,639
6888,Ivanhoe,3,h,1102000.0,1.0,1.0,05,2016,639
6889,Ivanhoe,3,h,1275000.0,2.0,2.0,05,2016,639
6890,Ivanhoe,3,h,1065000.0,1.0,1.0,05,2016,639
6891,Ivanhoe,2,t,785000.0,2.0,1.0,08,2016,639
6892,Ivanhoe,3,h,1223500.0,2.0,2.0,08,2016,639
6893,Ivanhoe,2,u,845000.0,2.0,2.0,08,2016,639
6894,Ivanhoe,4,h,1720000.0,2.0,3.0,08,2016,639
6895,Ivanhoe,3,h,1225000.0,1.0,1.0,04,2016,639
6896,Ivanhoe,2,u,630000.0,1.0,1.0,09,2016,639
6897,Ivanhoe,4,h,1460000.0,1.0,2.0,09,2016,639
6898,Ivanhoe,1,u,421000.0,1.0,1.0,09,2016,639
