,suburb,rooms,type,price,bathroom,car,month,year,average_incidents
2469,Brighton East,2,h,780000.0,1.0,1.0,09,2017,1004
2470,Brighton East,4,h,1300000.0,3.0,2.0,08,2017,1004
2471,Brighton East,5,h,2750000.0,3.0,3.0,09,2017,1004
2472,Brighton East,3,t,1051000.0,2.0,2.0,09,2017,1004
2473,Brighton East,3,h,2060000.0,1.0,3.0,08,2017,1004
2474,Brighton East,3,h,1650000.0,2.0,2.0,08,2017,1004
2475,Brighton East,5,h,1650000.0,2.0,5.0,08,2017,1004
2476,Brighton East,3,h,1380000.0,3.0,4.0,08,2017,1004
2477,Brighton East,2,u,561000.0,1.0,1.0,08,2017,1004
2478,Brighton East,4,h,1600000.0,1.0,2.0,10,2017,1004
2479,Brighton East,2,h,1155000.0,1.0,2.0,10,2017,1004
2480,Brighton East,4,h,2103000.0,2.0,2.0,10,2017,1004
2481,Brighton East,3,h,1600000.0,2.0,3.0,10,2017,1004
2482,Brighton East,3,t,1500000.0,2.0,2.0,10,2017,1004
2483,Brighton East,5,h,2050000.0,3.0,2.0,10,2017,1004
2484,Brighton East,2,h,795000.0,1.0,1.0,10,2017,1004
2485,Brighton East,5,h,2000000.0,2.0,2.0,10,2017,1004
2486,Brighton East,3,t,2200000.0,2.0,1.0,10,2017,1004
2487,Brighton East,4,h,2710000.0,4.0,2.0,10,2017,1004
2488,Brighton East,4,h,2220000.0,1.0,2.0,10,2017,1004
2489,Brighton East,3,h,1750000.0,2.0,1.0,11,2017,1004
2490,Brighton East,4,h,2003000.0,2.0,2.0,11,2017,1004
2491,Brighton East,2,t,860000.0,1.0,1.0,11,2017,1004
2492,Brighton East,5,h,1950000.0,2.0,2.0,11,2017,1004
2493,Brighton East,4,t,2530000.0,4.0,4.0,11,2017,1004
2494,Brighton East,3,t,950000.0,2.0,2.0,11,2017,1004
2495,Brighton East,4,h,2800000.0,3.0,2.0,11,2017,1004
2496,Brighton East,3,t,2100000.0,3.0,2.0,11,2017,1004
2497,Brighton East,6,h,3210000.0,6.0,4.0,11,2017,1004
2498,Brighton East,4,h,3320000.0,3.0,4.0,11,2017,1004
2499,Brighton East,2,h,1330000.0,2.0,2.0,11,2017,1004
2500,Brighton East,6,h,2370000.0,3.0,2.0,11,2017,1004
2501,Brighton East,4,h,3100000.0,2.0,2.0,01,2018,1004
2502,Brighton East,3,h,1415000.0,2.0,1.0,01,2018,1004
2503,Brighton East,2,h,1262000.0,1.0,2.0,01,2018,1004
2504,Brighton East,3,h,1880000.0,1.0,2.0,01,2018,1004
2505,Brighton East,2,h,950000.0,1.0,2.0,01,2018,1004
2506,Brighton East,5,h,2375000.0,3.0,2.0,12,2017,1004
2507,Brighton East,2,h,1352000.0,1.0,2.0,12,2017,1004
2508,Brighton East,4,h,1776000.0,2.0,2.0,12,2017,1004
2509,Brighton East,4,h,2100000.0,3.0,2.0,12,2017,1004
2510,Brighton East,4,h,1840000.0,2.0,2.0,03,2018,1004
2511,Brighton East,4,h,1736000.0,2.0,2.0,03,2018,1004
2512,Brighton East,3,h,1700000.0,1.0,2.0,03,2018,1004
2513,Brighton East,3,h,1850000.0,2.0,2.0,03,2018,1004
2514,Brighton East,4,h,2500000.0,2.0,2.0,03,2018,1004
2515,Brighton East,4,h,2070000.0,2.0,2.0,03,2018,1004
2516,Brighton East,4,h,1555000.0,2.0,2.0,03,2018,1004
2517,Brighton East,5,h,2500000.0,3.0,2.0,03,2018,1004
2518,Brighton East,4,h,2000000.0,3.0,3.0,03,2018,1004
2519,Brighton East,4,h,2745000.0,2.0,2.0,02,2018,1004
2520,Brighton East,3,t,1420000.0,2.0,2.0,02,2018,1004
2521,Brighton East,4,h,3300000.0,4.0,2.0,02,2018,1004
2522,Brighton East,4,h,2330000.0,2.0,2.0,03,2018,1004
2523,Brighton East,5,h,2350000.0,2.0,3.0,03,2018,1004
2524,Brighton East,2,h,1380000.0,1.0,2.0,03,2018,1004
2525,Brighton East,4,h,2652000.0,2.0,2.0,03,2018,1004
2526,Brighton East,4,t,1650000.0,3.0,1.0,02,2018,1004
2527,Brighton East,4,h,2285000.0,2.0,3.0,02,2018,1004
2528,Brighton East,4,h,1900000.0,2.0,2.0,02,2018,1004
2529,Brighton East,3,h,2420000.0,1.0,2.0,02,2018,1004
2530,Brighton East,4,t,1800000.0,2.0,2.0,02,2018,1004
2531,Brighton East,3,h,1705000.0,1.0,2.0,02,2018,1004
2532,Brighton East,3,h,1905000.0,1.0,2.0,02,2018,1004
2533,Brunswick,2,u,428000.0,1.0,2.0,09,2016,4676
2534,Brunswick,2,h,1026000.0,1.0,0.0,09,2016,4676
2535,Brunswick,4,h,1802500.0,3.0,1.0,12,2016,4676
2536,Brunswick,4,h,1500000.0,3.0,1.0,12,2016,4676
2537,Brunswick,4,h,2230000.0,2.0,3.0,03,2017,4676
2538,Brunswick,3,h,1050000.0,1.0,2.0,06,2016,4676
2539,Brunswick,2,u,410000.0,1.0,1.0,06,2016,4676
2540,Brunswick,1,u,272500.0,1.0,1.0,06,2016,4676
2541,Brunswick,3,h,680000.0,3.0,1.0,06,2016,4676
2542,Brunswick,2,u,400000.0,1.0,1.0,08,2016,4676
2543,Brunswick,3,h,950000.0,1.0,0.0,08,2016,4676
2544,Brunswick,3,h,1310000.0,2.0,2.0,05,2016,4676
2545,Brunswick,4,t,860000.0,2.0,1.0,05,2016,4676
2546,Brunswick,2,h,845500.0,1.0,1.0,05,2016,4676
2547,Brunswick,2,h,860000.0,1.0,1.0,05,2016,4676
2548,Brunswick,2,t,605000.0,1.0,1.0,05,2016,4676
2549,Brunswick,3,h,1055000.0,1.0,1.0,05,2016,4676
2550,Brunswick,2,u,445000.0,1.0,1.0,05,2016,4676
2551,Brunswick,2,u,659500.0,1.0,1.0,11,2016,4676
2552,Brunswick,2,u,600000.0,1.0,1.0,11,2016,4676
2553,Brunswick,3,u,627000.0,2.0,2.0,11,2016,4676
2554,Brunswick,4,h,1450000.0,2.0,2.0,11,2016,4676
2555,Brunswick,3,h,990000.0,1.0,2.0,11,2016,4676
2556,Brunswick,4,h,1115000.0,1.0,0.0,10,2016,4676
2557,Brunswick,3,h,1125000.0,1.0,1.0,10,2016,4676
2558,Brunswick,3,h,855000.0,1.0,1.0,10,2016,4676
2559,Brunswick,3,h,910000.0,1.0,1.0,10,2016,4676
2560,Brunswick,3,t,940000.0,2.0,1.0,10,2016,4676
2561,Brunswick,2,h,1100000.0,1.0,0.0,09,2016,4676
2562,Brunswick,2,t,750000.0,2.0,1.0,09,2016,4676
2563,Brunswick,2,h,1056000.0,1.0,1.0,09,2016,4676
2564,Brunswick,2,t,620000.0,2.0,1.0,12,2016,4676
2565,Brunswick,3,u,880000.0,2.0,1.0,12,2016,4676
2566,Brunswick,3,h,1222500.0,1.0,0.0,12,2016,4676
2567,Brunswick,3,h,810000.0,2.0,3.0,02,2017,4676
2568,Brunswick,2,h,1105000.0,1.0,1.0,02,2017,4676
2569,Brunswick,2,h,1260000.0,1.0,1.0,02,2017,4676
2570,Brunswick,3,t,955000.0,2.0,2.0,02,2017,4676
2571,Brunswick,1,t,895000.0,1.0,0.0,02,2017,4676
2572,Brunswick,2,h,1094000.0,1.0,2.0,03,2017,4676
2573,Brunswick,3,h,1135000.0,1.0,1.0,03,2017,4676
2574,Brunswick,2,h,792000.0,1.0,1.0,11,2016,4676
2575,Brunswick,2,u,587000.0,1.0,1.0,11,2016,4676
2576,Brunswick,3,h,1060000.0,1.0,0.0,11,2016,4676
2577,Brunswick,2,h,840000.0,1.0,1.0,11,2016,4676
2578,Brunswick,2,h,890000.0,1.0,1.0,11,2016,4676
2579,Brunswick,4,h,1358000.0,1.0,1.0,08,2016,4676
2580,Brunswick,3,h,840000.0,1.0,0.0,08,2016,4676
2581,Brunswick,2,t,685000.0,2.0,1.0,08,2016,4676
2582,Brunswick,2,u,600000.0,1.0,1.0,08,2016,4676
2583,Brunswick,3,h,905000.0,1.0,1.0,05,2016,4676
2584,Brunswick,3,h,976000.0,2.0,1.0,05,2016,4676
2585,Brunswick,3,t,641000.0,2.0,1.0,05,2016,4676
2586,Brunswick,2,h,770000.0,1.0,0.0,10,2016,4676
2587,Brunswick,1,u,279500.0,1.0,1.0,10,2016,4676
2588,Brunswick,4,h,1800000.0,2.0,3.0,10,2016,4676
2589,Brunswick,4,h,1350000.0,1.0,1.0,10,2016,4676
2590,Brunswick,4,h,1320000.0,2.0,1.0,10,2016,4676
2591,Brunswick,3,h,825000.0,1.0,1.0,04,2016,4676
2592,Brunswick,2,h,860000.0,1.0,2.0,04,2016,4676
2593,Brunswick,2,h,830000.0,1.0,1.0,04,2016,4676
2594,Brunswick,2,h,936000.0,1.0,2.0,04,2016,4676
2595,Brunswick,3,h,1261000.0,1.0,1.0,04,2016,4676
2596,Brunswick,3,h,1045000.0,1.0,2.0,04,2016,4676
2597,Brunswick,3,u,1044000.0,1.0,1.0,07,2016,4676
2598,Brunswick,3,h,1050000.0,1.0,1.0,09,2016,4676
2599,Brunswick,3,h,1691500.0,2.0,3.0,09,2016,4676
2600,Brunswick,2,h,1075000.0,1.0,0.0,09,2016,4676
2601,Brunswick,2,u,620000.0,1.0,1.0,09,2016,4676
2602,Brunswick,2,u,501000.0,1.0,1.0,03,2017,4676
2603,Brunswick,3,h,1260000.0,1.0,6.0,03,2017,4676
2604,Brunswick,3,h,1650000.0,1.0,2.0,03,2017,4676
2605,Brunswick,2,u,601000.0,1.0,1.0,03,2017,4676
2606,Brunswick,1,h,800000.0,1.0,4.0,03,2017,4676
2607,Brunswick,2,h,1015000.0,1.0,0.0,03,2017,4676
2608,Brunswick,3,h,1410000.0,1.0,1.0,03,2017,4676
2609,Brunswick,1,t,625000.0,1.0,1.0,06,2016,4676
2610,Brunswick,3,h,1700000.0,2.0,1.0,06,2016,4676
2611,Brunswick,3,t,815000.0,2.0,1.0,06,2016,4676
2612,Brunswick,2,u,435000.0,1.0,1.0,06,2016,4676
2613,Brunswick,2,h,890000.0,1.0,1.0,06,2016,4676
2614,Brunswick,3,h,1815000.0,1.0,3.0,06,2016,4676
2615,Brunswick,5,h,2500000.0,2.0,2.0,11,2016,4676
2616,Brunswick,2,h,860000.0,1.0,1.0,11,2016,4676
2617,Brunswick,2,u,491000.0,1.0,1.0,11,2016,4676
2618,Brunswick,3,h,990000.0,2.0,1.0,11,2016,4676
2619,Brunswick,2,u,350000.0,1.0,1.0,05,2016,4676
2620,Brunswick,2,h,871000.0,1.0,1.0,05,2016,4676
2621,Brunswick,3,h,985000.0,1.0,2.0,05,2016,4676
2622,Brunswick,3,h,1250000.0,1.0,1.0,05,2016,4676
2623,Brunswick,2,h,542000.0,1.0,1.0,05,2016,4676
2624,Brunswick,3,t,641000.0,2.0,1.0,05,2016,4676
2625,Brunswick,5,h,1395000.0,2.0,2.0,05,2016,4676
2626,Brunswick,3,h,860000.0,1.0,1.0,08,2016,4676
2627,Brunswick,1,u,440000.0,1.0,1.0,08,2016,4676
2628,Brunswick,2,h,860000.0,1.0,0.0,08,2016,4676
2629,Brunswick,3,h,835000.0,1.0,0.0,04,2016,4676
2630,Brunswick,2,h,705000.0,1.0,1.0,04,2016,4676
2631,Brunswick,2,h,800000.0,1.0,0.0,04,2016,4676
2632,Brunswick,3,h,880000.0,1.0,1.0,09,2016,4676
2633,Brunswick,3,h,1000000.0,1.0,1.0,09,2016,4676
2634,Brunswick,2,t,754000.0,2.0,1.0,09,2016,4676
2635,Brunswick,2,h,916000.0,1.0,0.0,09,2016,4676
2636,Brunswick,2,u,590000.0,1.0,1.0,09,2016,4676
2637,Brunswick,2,u,575000.0,1.0,1.0,09,2016,4676
2638,Brunswick,2,h,1020000.0,1.0,1.0,02,2017,4676
2639,Brunswick,3,h,1510000.0,1.0,0.0,02,2017,4676
2640,Brunswick,2,t,801000.0,2.0,1.0,02,2017,4676
2641,Brunswick,3,t,820000.0,2.0,2.0,02,2017,4676
2642,Brunswick,1,u,370000.0,1.0,1.0,07,2016,4676
2643,Brunswick,3,h,1170000.0,1.0,0.0,07,2016,4676
2644,Brunswick,4,h,1790000.0,1.0,1.0,06,2016,4676
2645,Brunswick,3,t,640000.0,2.0,1.0,06,2016,4676
2646,Brunswick,4,h,820000.0,1.0,0.0,06,2016,4676
2647,Brunswick,4,h,1875000.0,2.0,2.0,06,2016,4676
2648,Brunswick,3,h,1053000.0,1.0,1.0,06,2016,4676
2649,Brunswick,3,t,705000.0,1.0,1.0,06,2016,4676
2650,Brunswick,1,u,240000.0,1.0,1.0,11,2016,4676
2651,Brunswick,4,h,1175000.0,1.0,2.0,11,2016,4676
2652,Brunswick,4,h,1217000.0,1.0,0.0,11,2016,4676
2653,Brunswick,3,h,1020000.0,1.0,3.0,11,2016,4676
2654,Brunswick,2,u,1180000.0,1.0,1.0,11,2016,4676
2655,Brunswick,3,h,1340000.0,1.0,1.0,11,2016,4676
2656,Brunswick,4,h,1410000.0,2.0,1.0,05,2016,4676
2657,Brunswick,3,h,1550000.0,1.0,1.0,05,2016,4676
2658,Brunswick,3,h,740000.0,2.0,1.0,05,2016,4676
2659,Brunswick,3,h,947000.0,1.0,2.0,05,2016,4676
2660,Brunswick,2,u,592500.0,1.0,2.0,05,2016,4676
2661,Brunswick,3,h,1317000.0,1.0,1.0,05,2016,4676
2662,Brunswick,1,u,370000.0,1.0,1.0,05,2016,4676
2663,Brunswick,2,h,765000.0,1.0,1.0,05,2016,4676
2664,Brunswick,1,h,772000.0,1.0,1.0,08,2016,4676
2665,Brunswick,3,h,1210000.0,2.0,1.0,08,2016,4676
2666,Brunswick,4,h,1755000.0,2.0,1.0,08,2016,4676
2667,Brunswick,2,h,1073000.0,1.0,1.0,08,2016,4676
2668,Brunswick,3,h,1080000.0,2.0,1.0,08,2016,4676
2669,Brunswick,2,h,945000.0,1.0,2.0,07,2016,4676
2670,Brunswick,2,h,755000.0,1.0,1.0,07,2016,4676
2671,Brunswick,3,h,1652000.0,1.0,2.0,05,2017,4676
2672,Brunswick,2,u,735000.0,1.0,2.0,05,2017,4676
2673,Brunswick,3,h,1210000.0,1.0,0.0,05,2017,4676
2674,Brunswick,1,h,412000.0,1.0,1.0,04,2017,4676
2675,Brunswick,1,u,528000.0,1.0,1.0,04,2017,4676
2676,Brunswick,3,h,1115000.0,1.0,1.0,04,2017,4676
2677,Brunswick,3,h,1300000.0,2.0,3.0,04,2017,4676
2678,Brunswick,2,u,320000.0,1.0,1.0,04,2017,4676
2679,Brunswick,4,h,1500000.0,2.0,1.0,04,2017,4676
2680,Brunswick,3,h,1260000.0,2.0,1.0,04,2017,4676
2681,Brunswick,4,h,1210000.0,2.0,1.0,04,2017,4676
2682,Brunswick,3,h,1200000.0,1.0,1.0,04,2017,4676
2683,Brunswick,1,u,315000.0,1.0,1.0,04,2017,4676
2684,Brunswick,2,h,830000.0,1.0,1.0,05,2017,4676
2685,Brunswick,4,h,1385000.0,2.0,4.0,05,2017,4676
2686,Brunswick,3,t,981000.0,2.0,1.0,05,2017,4676
2687,Brunswick,1,u,418000.0,1.0,1.0,05,2017,4676
2688,Brunswick,2,u,585000.0,1.0,1.0,05,2017,4676
2689,Brunswick,4,h,1900000.0,3.0,2.0,05,2017,4676
2690,Brunswick,3,h,1450000.0,1.0,2.0,05,2017,4676
2691,Brunswick,1,h,1200000.0,1.0,0.0,04,2017,4676
2692,Brunswick,2,t,600000.0,1.0,1.0,04,2017,4676
2693,Brunswick,3,h,1075000.0,1.0,0.0,04,2017,4676
2694,Brunswick,2,h,884000.0,1.0,0.0,04,2017,4676
2695,Brunswick,3,h,957000.0,1.0,2.0,04,2017,4676
2696,Brunswick,2,u,480000.0,1.0,1.0,04,2017,4676
2697,Brunswick,4,h,1650000.0,2.0,4.0,04,2017,4676
2698,Brunswick,3,h,1440000.0,1.0,1.0,04,2017,4676
2699,Brunswick,2,h,955000.0,1.0,0.0,04,2017,4676
2700,Brunswick,2,u,692000.0,1.0,1.0,07,2017,4676
2701,Brunswick,3,h,1590000.0,2.0,1.0,06,2017,4676
2702,Brunswick,3,h,1435000.0,2.0,0.0,06,2017,4676
2703,Brunswick,2,h,1315000.0,1.0,1.0,06,2017,4676
2704,Brunswick,2,h,730000.0,1.0,1.0,06,2017,4676
2705,Brunswick,2,h,700000.0,1.0,1.0,06,2017,4676
2706,Brunswick,1,u,300000.0,1.0,1.0,06,2017,4676
2707,Brunswick,3,h,1900000.0,2.0,3.0,06,2017,4676
2708,Brunswick,2,h,920000.0,1.0,1.0,06,2017,4676
2709,Brunswick,2,t,765000.0,2.0,1.0,06,2017,4676
2710,Brunswick,4,h,1400000.0,1.0,2.0,06,2017,4676
2711,Brunswick,2,h,740000.0,1.0,0.0,06,2017,4676
2712,Brunswick,2,u,510000.0,1.0,0.0,06,2017,4676
2713,Brunswick,3,h,1925000.0,1.0,4.0,06,2017,4676
2714,Brunswick,2,h,890000.0,1.0,0.0,06,2017,4676
2715,Brunswick,4,h,1500000.0,1.0,1.0,06,2017,4676
2716,Brunswick,3,h,950000.0,1.0,0.0,06,2017,4676
2717,Brunswick,3,h,1275000.0,1.0,1.0,06,2017,4676
2718,Brunswick,2,h,900000.0,1.0,0.0,06,2017,4676
2719,Brunswick,2,u,520000.0,1.0,1.0,06,2017,4676
2720,Brunswick,3,h,1204000.0,1.0,0.0,06,2017,4676
2721,Brunswick,2,h,730000.0,1.0,0.0,06,2017,4676
2722,Brunswick,2,h,860000.0,1.0,1.0,05,2017,4676
2723,Brunswick,3,h,1505000.0,1.0,1.0,05,2017,4676
2724,Brunswick,3,h,1700000.0,2.0,0.0,05,2017,4676
2725,Brunswick,3,h,1280000.0,1.0,1.0,05,2017,4676
2726,Brunswick,2,u,755000.0,1.0,0.0,05,2017,4676
2727,Brunswick,5,h,2545000.0,3.0,4.0,05,2017,4676
2728,Brunswick,3,h,1405000.0,2.0,2.0,05,2017,4676
2729,Brunswick,2,u,460000.0,1.0,1.0,05,2017,4676
2730,Brunswick,4,h,1515000.0,2.0,2.0,07,2017,4676
2731,Brunswick,3,h,1037000.0,1.0,1.0,07,2017,4676
2732,Brunswick,3,h,1100000.0,1.0,1.0,07,2017,4676
2733,Brunswick,3,h,1310000.0,1.0,1.0,08,2017,4676
2734,Brunswick,4,h,1350000.0,2.0,1.0,07,2017,4676
2735,Brunswick,5,h,1300000.0,2.0,0.0,07,2017,4676
2736,Brunswick,1,u,315000.0,1.0,1.0,07,2017,4676
2737,Brunswick,3,h,1120000.0,1.0,1.0,07,2017,4676
2738,Brunswick,2,h,1110000.0,1.0,0.0,07,2017,4676
2739,Brunswick,3,h,1260000.0,2.0,1.0,07,2017,4676
2740,Brunswick,4,h,1790000.0,3.0,6.0,07,2017,4676
2741,Brunswick,2,h,650000.0,1.0,1.0,07,2017,4676
2742,Brunswick,4,h,1080000.0,2.0,0.0,07,2017,4676
2743,Brunswick,3,h,1400000.0,1.0,0.0,09,2017,4676
2744,Brunswick,3,h,1200000.0,2.0,1.0,09,2017,4676
2745,Brunswick,2,u,515000.0,1.0,1.0,09,2017,4676
2746,Brunswick,2,h,800000.0,1.0,0.0,09,2017,4676
2747,Brunswick,3,h,850000.0,2.0,1.0,09,2017,4676
2748,Brunswick,2,u,453650.0,1.0,1.0,09,2017,4676
2749,Brunswick,3,t,870000.0,2.0,1.0,09,2017,4676
2750,Brunswick,2,h,911000.0,1.0,1.0,09,2017,4676
2751,Brunswick,2,t,640000.0,1.0,1.0,09,2017,4676
2752,Brunswick,3,t,1030000.0,1.0,1.0,09,2017,4676
2753,Brunswick,1,u,377000.0,1.0,1.0,09,2017,4676
2754,Brunswick,2,u,495000.0,1.0,1.0,09,2017,4676
2755,Brunswick,4,h,1820000.0,2.0,2.0,09,2017,4676
2756,Brunswick,2,u,697000.0,1.0,1.0,09,2017,4676
2757,Brunswick,1,u,170000.0,1.0,0.0,09,2017,4676
2758,Brunswick,3,h,1320000.0,1.0,2.0,09,2017,4676
2759,Brunswick,2,u,513000.0,1.0,1.0,09,2017,4676
2760,Brunswick,4,h,1315000.0,2.0,2.0,08,2017,4676
2761,Brunswick,2,u,505000.0,1.0,1.0,08,2017,4676
2762,Brunswick,2,t,695000.0,2.0,1.0,08,2017,4676
2763,Brunswick,3,h,905000.0,1.0,1.0,08,2017,4676
2764,Brunswick,3,h,1150000.0,1.0,1.0,09,2017,4676
2765,Brunswick,3,h,1280000.0,1.0,2.0,09,2017,4676
2766,Brunswick,3,h,1247000.0,1.0,1.0,09,2017,4676
2767,Brunswick,2,u,495000.0,1.0,1.0,09,2017,4676
2768,Brunswick,3,h,1325000.0,1.0,1.0,09,2017,4676
2769,Brunswick,4,h,1630000.0,2.0,1.0,09,2017,4676
2770,Brunswick,3,h,1360000.0,1.0,2.0,09,2017,4676
2771,Brunswick,1,u,250000.0,1.0,1.0,09,2017,4676
2772,Brunswick,4,h,1275000.0,1.0,2.0,09,2017,4676
2773,Brunswick,2,h,605000.0,1.0,1.0,09,2017,4676
2774,Brunswick,1,u,402000.0,1.0,1.0,09,2017,4676
2775,Brunswick,4,h,1770000.0,2.0,3.0,09,2017,4676
2776,Brunswick,4,h,1750000.0,1.0,0.0,08,2017,4676
2777,Brunswick,1,u,350000.0,1.0,1.0,08,2017,4676
2778,Brunswick,3,h,1250000.0,1.0,2.0,08,2017,4676
2779,Brunswick,2,h,790000.0,1.0,1.0,10,2017,4676
2780,Brunswick,2,h,1110000.0,1.0,1.0,10,2017,4676
2781,Brunswick,5,h,1150000.0,3.0,1.0,10,2017,4676
2782,Brunswick,3,h,1050000.0,1.0,1.0,10,2017,4676
2783,Brunswick,5,h,1530000.0,2.0,2.0,10,2017,4676
2784,Brunswick,3,h,1255000.0,1.0,2.0,10,2017,4676
2785,Brunswick,2,h,1075000.0,1.0,1.0,10,2017,4676
2786,Brunswick,5,h,2020000.0,3.0,1.0,10,2017,4676
2787,Brunswick,3,h,1150000.0,1.0,1.0,10,2017,4676
2788,Brunswick,3,h,1400000.0,1.0,1.0,10,2017,4676
2789,Brunswick,3,h,1200000.0,1.0,1.0,10,2017,4676
2790,Brunswick,2,h,894000.0,1.0,0.0,10,2017,4676
2791,Brunswick,3,h,1230000.0,1.0,1.0,10,2017,4676
2792,Brunswick,3,h,1050000.0,1.0,1.0,10,2017,4676
2793,Brunswick,2,h,970000.0,1.0,1.0,10,2017,4676
2794,Brunswick,3,h,1100000.0,1.0,1.0,11,2017,4676
2795,Brunswick,4,h,1360000.0,1.0,2.0,11,2017,4676
2796,Brunswick,4,h,1470000.0,2.0,1.0,11,2017,4676
2797,Brunswick,4,h,1200000.0,2.0,1.0,01,2018,4676
2798,Brunswick,2,h,1011000.0,1.0,1.0,01,2018,4676
2799,Brunswick,3,h,1150000.0,1.0,2.0,01,2018,4676
2800,Brunswick,2,h,970000.0,1.0,0.0,01,2018,4676
2801,Brunswick,4,h,1665000.0,3.0,2.0,01,2018,4676
2802,Brunswick,4,h,1450000.0,3.0,5.0,12,2017,4676
2803,Brunswick,3,h,1250000.0,1.0,1.0,12,2017,4676
2804,Brunswick,1,u,315000.0,1.0,1.0,02,2018,4676
2805,Brunswick,2,h,1005000.0,1.0,1.0,02,2018,4676
2806,Brunswick,4,h,1500000.0,2.0,1.0,03,2018,4676
2807,Brunswick,3,h,1100000.0,1.0,1.0,03,2018,4676
2808,Brunswick,4,h,1325000.0,1.0,3.0,03,2018,4676
2809,Brunswick,2,h,900000.0,1.0,0.0,03,2018,4676
2810,Brunswick,3,h,1160000.0,1.0,1.0,03,2018,4676
2811,Brunswick,4,h,1661000.0,2.0,1.0,03,2018,4676
2812,Brunswick,4,h,1320000.0,2.0,0.0,03,2018,4676
2813,Brunswick,4,h,1585000.0,2.0,1.0,02,2018,4676
2814,Brunswick,4,h,1520000.0,2.0,1.0,03,2018,4676
2815,Brunswick,3,h,955000.0,1.0,1.0,03,2018,4676
2816,Brunswick,3,h,1100000.0,1.0,1.0,03,2018,4676
2817,Brunswick,2,h,1450000.0,1.0,1.0,03,2018,4676
2818,Brunswick,2,h,1276000.0,1.0,1.0,03,2018,4676
2819,Brunswick,3,h,1105000.0,2.0,1.0,03,2018,4676
2820,Brunswick,2,h,1150000.0,1.0,2.0,02,2018,4676
2821,Brunswick,2,h,805000.0,1.0,0.0,02,2018,4676
2822,Brunswick,3,h,1035500.0,1.0,0.0,02,2018,4676
2823,Brunswick,3,h,984000.0,1.0,2.0,02,2018,4676
2824,Brunswick,3,h,1050000.0,3.0,2.0,02,2018,4676
2825,Brunswick West,2,u,521500.0,1.0,1.0,09,2016,1502
2826,Brunswick West,2,u,320000.0,1.0,1.0,12,2016,1502
2827,Brunswick West,3,h,1190000.0,1.0,1.0,12,2016,1502
2828,Brunswick West,3,h,942000.0,1.0,0.0,03,2017,1502
2829,Brunswick West,2,u,471000.0,1.0,1.0,03,2017,1502
2830,Brunswick West,2,u,473000.0,1.0,2.0,06,2016,1502
2831,Brunswick West,3,h,1200000.0,1.0,1.0,06,2016,1502
2832,Brunswick West,4,h,930000.0,2.0,2.0,06,2016,1502
2833,Brunswick West,1,u,265000.0,1.0,1.0,05,2016,1502
2834,Brunswick West,3,h,955000.0,1.0,0.0,05,2016,1502
2835,Brunswick West,5,h,1350000.0,2.0,2.0,11,2016,1502
2836,Brunswick West,2,t,380000.0,1.0,1.0,11,2016,1502
2837,Brunswick West,1,u,300000.0,1.0,0.0,11,2016,1502
2838,Brunswick West,3,h,810000.0,1.0,2.0,11,2016,1502
2839,Brunswick West,2,u,380000.0,1.0,1.0,09,2016,1502
2840,Brunswick West,3,h,793000.0,1.0,0.0,12,2016,1502
2841,Brunswick West,2,u,400000.0,1.0,1.0,12,2016,1502
2842,Brunswick West,2,u,400500.0,1.0,1.0,02,2017,1502
2843,Brunswick West,3,t,797500.0,2.0,2.0,02,2017,1502
2844,Brunswick West,2,u,435000.0,1.0,1.0,06,2016,1502
2845,Brunswick West,3,h,920000.0,1.0,2.0,11,2016,1502
2846,Brunswick West,3,h,1172000.0,1.0,2.0,11,2016,1502
2847,Brunswick West,3,h,1300000.0,1.0,2.0,11,2016,1502
2848,Brunswick West,3,h,1330000.0,1.0,2.0,11,2016,1502
2849,Brunswick West,3,h,1245000.0,1.0,1.0,05,2016,1502
2850,Brunswick West,2,h,900000.0,1.0,1.0,05,2016,1502
2851,Brunswick West,7,h,1205000.0,3.0,1.0,10,2016,1502
2852,Brunswick West,2,u,380000.0,1.0,1.0,10,2016,1502
2853,Brunswick West,3,h,1095000.0,1.0,1.0,10,2016,1502
2854,Brunswick West,2,t,680000.0,1.0,1.0,10,2016,1502
2855,Brunswick West,2,h,711000.0,1.0,1.0,04,2016,1502
2856,Brunswick West,2,h,910000.0,1.0,4.0,04,2016,1502
2857,Brunswick West,3,h,1186000.0,1.0,3.0,07,2016,1502
2858,Brunswick West,2,u,500000.0,1.0,1.0,07,2016,1502
2859,Brunswick West,2,h,1005000.0,1.0,1.0,09,2016,1502
2860,Brunswick West,2,u,385000.0,1.0,1.0,03,2017,1502
2861,Brunswick West,2,u,656000.0,1.0,1.0,03,2017,1502
2862,Brunswick West,2,u,370000.0,1.0,1.0,03,2017,1502
2863,Brunswick West,1,u,320000.0,1.0,1.0,06,2016,1502
2864,Brunswick West,4,h,988000.0,1.0,1.0,11,2016,1502
2865,Brunswick West,2,u,400000.0,1.0,1.0,05,2016,1502
2866,Brunswick West,1,u,330000.0,1.0,1.0,05,2016,1502
2867,Brunswick West,5,h,1200000.0,2.0,3.0,08,2016,1502
2868,Brunswick West,2,u,537000.0,1.0,1.0,08,2016,1502
2869,Brunswick West,3,h,910000.0,1.0,2.0,08,2016,1502
2870,Brunswick West,1,u,285000.0,1.0,1.0,08,2016,1502
2871,Brunswick West,4,h,921500.0,1.0,1.0,08,2016,1502
